"Year","site_sp","ring_width","Location","Latitude","Longitude"
1937,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",0.931,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1937,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",1.072,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1937,"Green_Ridge,_MD_CAOV",0.913,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1937,"FRICK_CREEK_LITU",1.085,"FRICK_CREEK","34.76","-84.3"
1937,"Goose_Egg_FAGR",0.858,"Goose_Egg","43.069875000000003","-73.286652"
1937,"Goodnow_Mtn_QURU",1.33,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1937,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",1.099,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1937,"Goose_Egg_Ridge,_NY_QUAL_QUAL",1.054,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1937,"Goose_Egg_Ridge,_NY_QUAL_QUMO",1.155,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1937,"Greenbrook_Sanctuary,_NJ_LITU_LITU",1.451,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1937,"IA_Geo_QUAL",1.033,"IA_Geo","40.824689999999997","-91.391817"
1937,"IA_Lac_CAOV",0.855,"IA_Lac","40.716610000000003","-91.981867"
1937,"IA_Lac_QUAL",1.04,"IA_Lac","40.716610000000003","-91.981867"
1937,"IA_Pal_CAOV",0.796,"IA_Pal","41.908174000000002","-91.512774"
1937,"IA_Pal_QUAL",0.893,"IA_Pal","41.908174000000002","-91.512774"
1937,"IL_Bea_ACSA",1.347,"IL_Bea","38.349770999999997","-87.828127"
1937,"IL_Bea_FRAM",0.791,"IL_Bea","38.349770999999997","-87.828127"
1937,"IL_Bea_LITU",0.627,"IL_Bea","38.349770999999997","-87.828127"
1937,"IL_Bea_QUAL",0.921,"IL_Bea","38.349770999999997","-87.828127"
1937,"IL_Bea_QURU",0.965,"IL_Bea","38.349770999999997","-87.828127"
1937,"IL_Fer_LITU",0.893,"IL_Fer","37.529400000000003","-88.9828"
1937,"IL_Fer_QUAL",1.055,"IL_Fer","37.529400000000003","-88.9828"
1937,"IL_Fox_ACSA",1.206,"IL_Fox","39.395555000000002","-88.161265"
1937,"IL_Fox_CAOV",0.947,"IL_Fox","39.395555000000002","-88.161265"
1937,"IL_Fox_QUAL",1.156,"IL_Fox","39.395555000000002","-88.161265"
1937,"IL_Gia_QUAL",1.078,"IL_Gia","37.6","-89.2"
1937,"IL_Kic_ACSA",0.984,"IL_Kic","40.138291000000002","-87.745765"
1937,"IL_Kic_CAOV",0.985,"IL_Kic","40.138291000000002","-87.745765"
1937,"IL_Kic_QUAL",1.275,"IL_Kic","40.138291000000002","-87.745765"
1937,"IL_Lin_ACSA",1.169,"IL_Lin","39.982858","-89.852411"
1937,"IL_Lin_CAOV",0.813,"IL_Lin","39.982858","-89.852411"
1937,"IL_Lin_QUAL",1.133,"IL_Lin","39.982858","-89.852411"
1937,"IL_Sta_QUAL",1.083,"IL_Sta","41.307161000000001","-88.993812"
1937,"IL_Sta_QURU",1.184,"IL_Sta","41.307161000000001","-88.993812"
1937,"IN_Ben_ACSA",1.412,"IN_Ben","41.664710999999997","-86.508244"
1937,"IN_Bro_QURU",1.013,"IN_Bro","39.060237000000001","-86.279252"
1937,"IN_Can_LITU",1.147,"IN_Can","41.126196999999998","-85.109915"
1937,"IN_Don_ACSA",1.18,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Don_CAOV",0.768,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Don_LITU",1.003,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Don_QUAL",0.93,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Don_QUVE",0.84,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Don_QURU",0.916,"IN_Don","38.729999999999997","-86.42"
1937,"IN_Dou_QUAL",1.144,"IN_Dou","41.518301000000001","-84.866101"
1937,"IN_Gin_LITU",0.927,"IN_Gin","40.348061999999999","-85.438848"
1937,"IN_Hem_ACSA",0.924,"IN_Hem","38.229087","-87.366519"
1937,"IN_Hem_CAOV",0.736,"IN_Hem","38.229087","-87.366519"
1937,"IN_Hem_QUAL",0.969,"IN_Hem","38.229087","-87.366519"
1937,"IN_Hoo_CAOV",0.983,"IN_Hoo","39.25","-86.89"
1937,"IN_Hoo_FRAM",1.225,"IN_Hoo","39.25","-86.89"
1937,"IN_Hoo_LITU",1.553,"IN_Hoo","39.25","-86.89"
1937,"IN_Hoo_QURU",1.35,"IN_Hoo","39.25","-86.89"
1937,"IN_Lat_ACSA",0.684,"IN_Lat","39.158302999999997","-86.493394"
1937,"IN_Lat_LITU",0.907,"IN_Lat","39.158302999999997","-86.493394"
1937,"IN_Lil_ACSA",1.255,"IN_Lil","39.2361","-86.2204"
1937,"IN_Lil_CAOV",1.308,"IN_Lil","39.2361","-86.2204"
1937,"IN_Lil_LITU",1.002,"IN_Lil","39.2361","-86.2204"
1937,"IN_Lil_QUAL",1.304,"IN_Lil","39.2361","-86.2204"
1937,"IN_Lil_QUMO",1.069,"IN_Lil","39.2361","-86.2204"
1937,"IN_Lil_QUVE",1.043,"IN_Lil","39.2361","-86.2204"
1937,"IN_Mel_ACSA",1.003,"IN_Mel","39.505057000000001","-85.669107"
1937,"IN_Mel_CAOV",0.999,"IN_Mel","39.505057000000001","-85.669107"
1937,"IN_Mel_FRNI",1.108,"IN_Mel","39.505057000000001","-85.669107"
1937,"IN_Mel_LITU",1.095,"IN_Mel","39.505057000000001","-85.669107"
1937,"IN_Mel_QUMA",1.092,"IN_Mel","39.505057000000001","-85.669107"
1937,"IN_MMS_ACSA",1.331,"IN_MMS","39.3232","-86.4131"
1937,"IN_MMS_CAOV",1.018,"IN_MMS","39.3232","-86.4131"
1937,"IN_MMS_LITU",1.074,"IN_MMS","39.3232","-86.4131"
1937,"IN_MMS_QUAL",1.296,"IN_MMS","39.3232","-86.4131"
1937,"IN_MMS_SAAL",0.976,"IN_MMS","39.3232","-86.4131"
1937,"IN_Opp_ACSA",0.772,"IN_Opp","41.339478999999997","-85.763455"
1937,"IN_Opp_CAOV",0.95,"IN_Opp","41.339478999999997","-85.763455"
1937,"IN_Opp_LITU",0.939,"IN_Opp","41.339478999999997","-85.763455"
1937,"IN_Opp_QURU",0.663,"IN_Opp","41.339478999999997","-85.763455"
1937,"IN_Pio_ACSA",1.266,"IN_Pio","38.54","-86.45"
1937,"IN_Pio_CAOV",0.623,"IN_Pio","38.54","-86.45"
1937,"IN_Pio_JUNI",0.887,"IN_Pio","38.54","-86.45"
1937,"IN_Pio_LITU",0.846,"IN_Pio","38.54","-86.45"
1937,"IN_Pio_QUAL",1.041,"IN_Pio","38.54","-86.45"
1937,"IN_Pio_QURU",1.095,"IN_Pio","38.54","-86.45"
1937,"IN_Sau_CAOV",0.999,"IN_Sau","38.370710000000003","-87.717271"
1937,"IN_Sau_QUPA",1.171,"IN_Sau","38.370710000000003","-87.717271"
1937,"IN_Wes_LITU",0.738,"IN_Wes","37.984732000000001","-87.512485"
1937,"Irish_Creek,_VA_QUAL",1.107,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1937,"Irish_Creek,_VA_QUMO",1.188,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1937,"Blanton_Forest_QUAL",1.118,"Blanton_Forest","36.875186999999997","-83.360369"
1937,"Blanton_Forest_QUMO",1.166,"Blanton_Forest","36.875186999999997","-83.360369"
1937,"DanielBoone_London_District_LITU",0.986,"DanielBoone_London_District","37.130000000000003","-84.27"
1937,"MAMMOTH_CAVE_LITU",1.013,"MAMMOTH_CAVE","37.187032000000002","-86.103961"
1937,"Hague,_Lake_George,_NY_QUVE_QUVE",1.004,"Hague,_Lake_George,_NY_QUVE","43.684399999999997","-73.6024666666667"
1937,"HF_LyfordPlots_ACRU",1.026,"HF_LyfordPlots","42.53","-72.18"
1937,"HF_LyfordPlots_QURU",0.997,"HF_LyfordPlots","42.53","-72.18"
1937,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY_NYSY",1.066,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY","43.174666666666667","-73.8168333333333"
1937,"Lisha_Kill,_NY_CAGL_CAGL",0.869,"Lisha_Kill,_NY_CAGL","42.794966666666667","-73.86005"
1937,"Lisha_Kill,_NY_QUAL_QUAL",1.195,"Lisha_Kill,_NY_QUAL","42.791466666666665","-73.85855"
1937,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest_QURU",1.088,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest","41.383000000000003","-74.017"
1937,"Mashomack_Preserve,_Long_Island,_NY_QUST",1.105,"Mashomack_Preserve,_Long_Island,_NY","41.041499999999999","-72.2845333333333"
1937,"MI_Flu_ACRU",0.984,"MI_Flu","45.559800000000003","-84.7138"
1937,"MI_Flu_QURU",0.889,"MI_Flu","45.559800000000003","-84.7138"
1937,"MI_War_FAGR",1.016,"MI_War","41.827776","-86.623331"
1937,"Middleburgh,_Breglia_Cliffs,_NY_QUMO",1.041,"Middleburgh,_Breglia_Cliffs,_NY","42.608583333333335","-74.31815"
1937,"MO_Bab_ACSA",1.169,"MO_Bab","38.620427999999997","-90.694719"
1937,"MO_Bab_CAOV",0.807,"MO_Bab","38.620427999999997","-90.694719"
1937,"MO_Bab_QUAL",1.054,"MO_Bab","38.620427999999997","-90.694719"
1937,"MO_Flu_ACSA",1.068,"MO_Flu","38.744100000000003","-92.2"
1937,"MO_Flu_CAOV",0.799,"MO_Flu","38.744100000000003","-92.2"
1937,"MO_Flu_QUAL",1.069,"MO_Flu","38.744100000000003","-92.2"
1937,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU_QURU",1.346,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU","42.060899999999997","-72.3009"
1937,"Mohonk_Preserve,_Bonticou_Crag,_NY_CAGL",0.818,"Mohonk_Preserve,_Bonticou_Crag,_NY","41.801199999999994","-74.1056833333333"
1937,"Mohonk_Preserve,_NY_LITU",1.119,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1937,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUMO",1.185,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1937,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUVE",1.126,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1937,"Mohonk_Preserve,_NY_BELE",1.977,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1937,"Montgomery_Place,_NY_LITU",1.164,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1937,"Montgomery_Place,_NY_QUMO",1.349,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1937,"Montgomery_Place,_NY_QURU",1.063,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1937,"Mt._Agamenticus,_ME_QUMO",1.072,"Mt._Agamenticus,_ME","43.228050000000003","-70.6892"
1937,"Mt_Pleasant,_VA_QUVE",1.183,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1937,"Mt_Pleasant,_VA_CAGL",1.99,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1937,"MurphyTract_QUAL",1.324,"MurphyTract","39.262112999999999","-80.997378"
1937,"NC_Joy_QURU",1.28,"NC_Joy","35.358468000000002","-83.930323"
1937,"NC_Joy_LITU",1.335,"NC_Joy","35.358468000000002","-83.930323"
1937,"NC_Lil_QUAL",1.073,"NC_Lil","35.031278","-83.257678"
1937,"NC_Sho_QURU",1.26,"NC_Sho","35.598030000000001","-83.422387"
1937,"NewPort_QUAL",0.943,"NewPort"," 41.557004","-71.26675"
1937,"NorthRoundPondPlot3_ACRU",0.908,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1937,"NorthRoundPondPlot1_ACSA",0.987,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1937,"NorthRoundPondPlot1_FAGR",0.783,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1937,"NorthRoundPondPlot2_FRAM",1.073,"NorthRoundPondPlot2","42.847709999999999","-72.4475"
1937,"NorthRoundPondPlot3_QURU",1.009,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1937,"NorthRoundPondPlot3_BELE",0.902,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1937,"OH_Dav_QURU",0.774,"OH_Dav","40.137555999999996","-83.907942"
1937,"OH_Dav_LITU",0.98,"OH_Dav","40.137555999999996","-83.907942"
1937,"OH_Gol_CAOV",0.913,"OH_Gol","41.553987999999997","-84.36205"
1937,"OH_Gol_QUAL",1.445,"OH_Gol","41.553987999999997","-84.36205"
1937,"OH_Heu_FAGR",0.807,"OH_Heu","39.578251999999999","-84.738961"
1937,"OH_Heu_LITU",0.856,"OH_Heu","39.578251999999999","-84.738961"
1937,"OH_Joh_CAOV",0.972,"OH_Joh","40.880000000000003","-81.75"
1937,"OH_Joh_QUAL",1.22,"OH_Joh","40.880000000000003","-81.75"
1937,"OH_Joh_QURU",0.934,"OH_Joh","40.880000000000003","-81.75"
1937,"OH_Rid_LITU",0.998,"OH_Rid","39.349398999999998","-82.072414"
1937,"OH_Rid_QUAL",1.128,"OH_Rid","39.349398999999998","-82.072414"
1937,"OH_Rid_QUMO",1.261,"OH_Rid","39.349398999999998","-82.072414"
1937,"Otter_Creek,_PA_LITU",1.077,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1937,"Otter_Creek,_PA_QUAL",1.191,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1937,"Otter_Creek,_PA_QURU",1.193,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1937,"Otter_Creek,_PA_QUVE",1.151,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1937,"PA_Ala_LITU",1.036,"PA_Ala","40.69","-77.75"
1937,"PA_Ala_QUAL",1.004,"PA_Ala","40.69","-77.75"
1937,"PA_Ala_QURU",1.191,"PA_Ala","40.69","-77.75"
1937,"Pine_Lake,_Oneonta,_NY_QURU",1.133,"Pine_Lake,_Oneonta,_NY","42.471333333333334","-74.9258166666667"
1937,"Palmaghatt1_BEAL",1.078,"Palmaghatt1","41.710008000000002","-74.247273"
1937,"Palmaghatt5_QUMO",1.081,"Palmaghatt5","41.705475","-74.251715"
1937,"Palmaghatt5_QURU",1.025,"Palmaghatt5","41.705475","-74.251715"
1937,"Potomac_River,_Dranesville,_VA_QUMO",1.225,"Potomac_River,_Dranesville,_VA","39.058116666666663","-77.3299166666667"
1937,"Prospect_Mtn._ADKs,_NY_BELE",0.781,"Prospect_Mtn._ADKs,_NY","43.417499999999997","-73.729"
1937,"Prospect_Mtn,_ADKs_QURU",1.081,"Prospect_Mtn,_ADKs","43.418266666666668","-73.7550833333333"
1937,"Prospect_Mtn,_ADKs,_NY_CAOV",1.043,"Prospect_Mtn,_ADKs,_NY","43.421666666666667","-73.57"
1937,"RamsHornSwamp_QUAL",1.116,"RamsHornSwamp","42.199420000000003","-73.864775"
1937,"Rooster_Hill_QURU",1.107,"Rooster_Hill","43.231380000000001","-74.52254"
1937,"Schunemunk_QUAL",1.125,"Schunemunk","41.376069999999999","-74.115522"
1937,"Sheridan_Mountain_QURU",1.247,"Sheridan_Mountain","44.528399999999998","-71.63805"
1937,"Singer_Farm_QURU",1.142,"Singer_Farm","43.349633300000001","-78.6612333"
1937,"Stott_Farm,_Argyle,_NY_CAGL",0.832,"Stott_Farm,_Argyle,_NY","43.187999999999995","-73.4988333333333"
1937,"ThreePonds_CATO",1.111,"ThreePonds"," 36.670247","-89.127605"
1937,"TN_Boo_LITU",1.263,"TN_Boo","35.621211000000002","-83.086317"
1937,"TN_Chi_LITU",1.113,"TN_Chi","35.689200999999997","-83.61108"
1937,"TN_Chi_QUAL",1.164,"TN_Chi","35.689200999999997","-83.61108"
1937,"TN_For_LITU",1.156,"TN_For","35.553618","-83.838504"
1937,"TN_Gre_QUMO",1.124,"TN_Gre","35.706690999999999","-83.33878"
1937,"TN_Por_LITU",1.312,"TN_Por","35.677073","-83.397134"
1937,"TN_Rai_LITU",1.369,"TN_Rai","35.664957000000001","-83.463175"
1937,"TN_Sco_LITU",1.059,"TN_Sco","35.594862999999997","-83.916167"
1937,"UTTERTOWN_QURU",1.069,"UTTERTOWN","41.117066700000002","-74.4169833"
1937,"Wachusett_Mtn_QURU",1.118,"Wachusett_Mtn","42.49","-71.88"
1937,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY_QURU",0.895,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY","42.682449999999996","-77.4299666666667"
1937,"WhiskeyHollow_QUMO",1.094,"WhiskeyHollow","43.119135","-76.386846"
1937,"Winooski_CAOV",1.105,"Winooski","44.555753000000003","-73.113145"
1937,"Winooski_QUAL",1.05,"Winooski","44.555753000000003","-73.113145"
1937,"Winooski_QUMO",1.131,"Winooski","44.555753000000003","-73.113145"
1937,"WV_Ced_QUMO",1.069,"WV_Ced","38.65","-79.3667"
1937,"Zoar_Lick_QURU",1.101,"Zoar_Lick","42.4230333","-78.8945"
1937,"SCBI_CACO",0.948,"SCBI","38.8935","-78.1454"
1937,"SCBI_CAGL",1.15,"SCBI","38.8935","-78.1454"
1937,"SCBI_CAOL",1,"SCBI","38.8935","-78.1454"
1937,"SCBI_CATO",0.888,"SCBI","38.8935","-78.1454"
1937,"SCBI_FAGR",0.979,"SCBI","38.8935","-78.1454"
1937,"SCBI_FRAM",0.959,"SCBI","38.8935","-78.1454"
1937,"SCBI_FRNI",1.084,"SCBI","38.8935","-78.1454"
1937,"SCBI_JUNI",1.163,"SCBI","38.8935","-78.1454"
1937,"SCBI_LITU",0.975,"SCBI","38.8935","-78.1454"
1937,"SCBI_PIST",1.062,"SCBI","38.8935","-78.1454"
1937,"SCBI_QUAL",1.096,"SCBI","38.8935","-78.1454"
1937,"SCBI_QUPR",1.171,"SCBI","38.8935","-78.1454"
1937,"SCBI_QURU",1.079,"SCBI","38.8935","-78.1454"
1937,"SCBI_QUVE",1.117,"SCBI","38.8935","-78.1454"
1937,"HF_ACRU",0.974,"HF","42.5388","-72.18"
1937,"HF_BEAL",1.144,"HF","42.5388","-72.18"
1937,"HF_FRAM",1.102,"HF","42.5388","-72.18"
1937,"HF_QURU",1.108,"HF","42.5388","-72.18"
1937,"HF_TSCA",1.122,"HF","42.5388","-72.18"
1938,"Aquidneck_Rhode_Island_QURU",1.114,"Aquidneck_Rhode_Island","41.569283300000002","-71.2840333"
1938,"SIPSEY_WILDERNESS_CAGL",1.123,"SIPSEY_WILDERNESS","34.357419","-87.427427"
1938,"Arnot_Forest,_NY_QURU",0.926,"Arnot_Forest,_NY","42.271616666666667","-76.6267666666667"
1938,"Bear_Island,_MD_CAGL",1.001,"Bear_Island,_MD","38.984566666666666","-77.2423166666667"
1938,"Bent_Creek_QUST",1.083,"Bent_Creek","35.5","-82.6"
1938,"Big_Canoe_QUAL",1.169,"Big_Canoe","34.475662999999997","-84.329251"
1938,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest_QURU",0.545,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest","41.383000000000003","-74.017"
1938,"Blue_Ridge_Parkway/Patty's_Oaks_update_QUMO",0.983,"Blue_Ridge_Parkway/Patty's_Oaks_update","37.536433333333335","-79.4948833333333"
1938,"Bronx,_Hunter_Island,_NY_QUST",1.088,"Bronx,_Hunter_Island,_NY","40.875455600000002","-73.7900333"
1938,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY_QURU",0.738,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY","43.288583333333328","-76.3885333333333"
1938,"DanielBoone_London_District_FAGR",1.357,"DanielBoone_London_District","37.130000000000003","-84.27"
1938,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU_LITU",1.229,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU",NA,NA
1938,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC_MAAC",1.175,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC",NA,NA
1938,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",1.386,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1938,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",1.264,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1938,"Green_Ridge,_MD_CAOV",0.645,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1938,"FRICK_CREEK_LITU",1.094,"FRICK_CREEK","34.76","-84.3"
1938,"Goose_Egg_FAGR",0.89,"Goose_Egg","43.069875000000003","-73.286652"
1938,"Goodnow_Mtn_QURU",1.182,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1938,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",0.959,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1938,"Goose_Egg_Ridge,_NY_QUAL_QUAL",1.052,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1938,"Goose_Egg_Ridge,_NY_QUAL_QUMO",1.075,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1938,"Greenbrook_Sanctuary,_NJ_LITU_LITU",0.583,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1938,"IA_Geo_QUAL",1.002,"IA_Geo","40.824689999999997","-91.391817"
1938,"IA_Lac_CAOV",1.005,"IA_Lac","40.716610000000003","-91.981867"
1938,"IA_Lac_QUAL",0.875,"IA_Lac","40.716610000000003","-91.981867"
1938,"IA_Pal_CAOV",0.901,"IA_Pal","41.908174000000002","-91.512774"
1938,"IA_Pal_QUAL",1.13,"IA_Pal","41.908174000000002","-91.512774"
1938,"IL_Bea_ACSA",1.33,"IL_Bea","38.349770999999997","-87.828127"
1938,"IL_Bea_FRAM",1.145,"IL_Bea","38.349770999999997","-87.828127"
1938,"IL_Bea_LITU",1.204,"IL_Bea","38.349770999999997","-87.828127"
1938,"IL_Bea_QUAL",1.365,"IL_Bea","38.349770999999997","-87.828127"
1938,"IL_Bea_QURU",1.246,"IL_Bea","38.349770999999997","-87.828127"
1938,"IL_Fer_LITU",1.171,"IL_Fer","37.529400000000003","-88.9828"
1938,"IL_Fer_QUAL",1.235,"IL_Fer","37.529400000000003","-88.9828"
1938,"IL_Fox_ACSA",1.314,"IL_Fox","39.395555000000002","-88.161265"
1938,"IL_Fox_CAOV",1.441,"IL_Fox","39.395555000000002","-88.161265"
1938,"IL_Fox_QUAL",1.131,"IL_Fox","39.395555000000002","-88.161265"
1938,"IL_Gia_QUAL",1.281,"IL_Gia","37.6","-89.2"
1938,"IL_Kic_ACSA",1.057,"IL_Kic","40.138291000000002","-87.745765"
1938,"IL_Kic_CAOV",1.308,"IL_Kic","40.138291000000002","-87.745765"
1938,"IL_Kic_QUAL",1.224,"IL_Kic","40.138291000000002","-87.745765"
1938,"IL_Lin_ACSA",0.993,"IL_Lin","39.982858","-89.852411"
1938,"IL_Lin_CAOV",1.279,"IL_Lin","39.982858","-89.852411"
1938,"IL_Lin_QUAL",1.136,"IL_Lin","39.982858","-89.852411"
1938,"IL_Sta_QUAL",1.069,"IL_Sta","41.307161000000001","-88.993812"
1938,"IL_Sta_QURU",1.065,"IL_Sta","41.307161000000001","-88.993812"
1938,"IN_Ben_ACSA",1.347,"IN_Ben","41.664710999999997","-86.508244"
1938,"IN_Bro_QURU",1.2,"IN_Bro","39.060237000000001","-86.279252"
1938,"IN_Can_LITU",1.336,"IN_Can","41.126196999999998","-85.109915"
1938,"IN_Don_ACSA",1.333,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Don_CAOV",1.318,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Don_LITU",1.29,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Don_QUAL",1.196,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Don_QUVE",1.126,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Don_QURU",1.152,"IN_Don","38.729999999999997","-86.42"
1938,"IN_Dou_QUAL",0.996,"IN_Dou","41.518301000000001","-84.866101"
1938,"IN_Gin_LITU",1.347,"IN_Gin","40.348061999999999","-85.438848"
1938,"IN_Hem_ACSA",1.226,"IN_Hem","38.229087","-87.366519"
1938,"IN_Hem_CAOV",1.607,"IN_Hem","38.229087","-87.366519"
1938,"IN_Hem_QUAL",1.422,"IN_Hem","38.229087","-87.366519"
1938,"IN_Hoo_CAOV",1.192,"IN_Hoo","39.25","-86.89"
1938,"IN_Hoo_FRAM",1.27,"IN_Hoo","39.25","-86.89"
1938,"IN_Hoo_LITU",1.279,"IN_Hoo","39.25","-86.89"
1938,"IN_Hoo_QURU",1.229,"IN_Hoo","39.25","-86.89"
1938,"IN_Lat_ACSA",1.055,"IN_Lat","39.158302999999997","-86.493394"
1938,"IN_Lat_LITU",1.325,"IN_Lat","39.158302999999997","-86.493394"
1938,"IN_Lil_ACSA",1.179,"IN_Lil","39.2361","-86.2204"
1938,"IN_Lil_CAOV",0.942,"IN_Lil","39.2361","-86.2204"
1938,"IN_Lil_LITU",1.284,"IN_Lil","39.2361","-86.2204"
1938,"IN_Lil_QUAL",1.035,"IN_Lil","39.2361","-86.2204"
1938,"IN_Lil_QUMO",1.173,"IN_Lil","39.2361","-86.2204"
1938,"IN_Lil_QUVE",1.227,"IN_Lil","39.2361","-86.2204"
1938,"IN_Mel_ACSA",1.35,"IN_Mel","39.505057000000001","-85.669107"
1938,"IN_Mel_CAOV",1.2,"IN_Mel","39.505057000000001","-85.669107"
1938,"IN_Mel_FRNI",1.056,"IN_Mel","39.505057000000001","-85.669107"
1938,"IN_Mel_LITU",1.543,"IN_Mel","39.505057000000001","-85.669107"
1938,"IN_Mel_QUMA",1.121,"IN_Mel","39.505057000000001","-85.669107"
1938,"IN_MMS_ACSA",1.434,"IN_MMS","39.3232","-86.4131"
1938,"IN_MMS_CAOV",1.23,"IN_MMS","39.3232","-86.4131"
1938,"IN_MMS_LITU",0.945,"IN_MMS","39.3232","-86.4131"
1938,"IN_MMS_QUAL",1.294,"IN_MMS","39.3232","-86.4131"
1938,"IN_MMS_SAAL",0.886,"IN_MMS","39.3232","-86.4131"
1938,"IN_Opp_ACSA",1.22,"IN_Opp","41.339478999999997","-85.763455"
1938,"IN_Opp_CAOV",1.233,"IN_Opp","41.339478999999997","-85.763455"
1938,"IN_Opp_LITU",1.234,"IN_Opp","41.339478999999997","-85.763455"
1938,"IN_Opp_QURU",1.045,"IN_Opp","41.339478999999997","-85.763455"
1938,"IN_Pio_ACSA",1.443,"IN_Pio","38.54","-86.45"
1938,"IN_Pio_CAOV",1.355,"IN_Pio","38.54","-86.45"
1938,"IN_Pio_JUNI",1.339,"IN_Pio","38.54","-86.45"
1938,"IN_Pio_LITU",1.133,"IN_Pio","38.54","-86.45"
1938,"IN_Pio_QUAL",1.237,"IN_Pio","38.54","-86.45"
1938,"IN_Pio_QURU",1.283,"IN_Pio","38.54","-86.45"
1938,"IN_Sau_CAOV",1.393,"IN_Sau","38.370710000000003","-87.717271"
1938,"IN_Sau_QUPA",1.328,"IN_Sau","38.370710000000003","-87.717271"
1938,"IN_Wes_LITU",1.297,"IN_Wes","37.984732000000001","-87.512485"
